seq_index,start_position,end_position
1661,54,61
1661,81,88
1661,95,106
76,33,40
76,60,67
76,74,85
151,54,61
151,81,88
151,95,106
249,54,61
249,81,88
249,95,106
1669,55,62
1669,82,89
1669,96,107
990,54,61
990,81,88
990,95,106
178,54,61
178,81,88
178,95,106
2066,54,61
2066,81,88
2066,95,106
2086,54,61
2086,81,88
2086,95,106
607,54,61
607,81,88
607,95,106
2298,54,61
2298,81,88
2298,95,106
407,54,61
407,81,88
407,95,106
482,54,61
482,81,88
482,95,106
595,54,61
595,81,88
595,95,106
1006,54,61
1006,81,88
1006,95,106
316,54,61
316,81,88
316,95,106
663,54,61
663,81,88
663,95,106
625,54,61
625,81,88
625,95,106
974,54,61
974,81,88
974,95,106
55,33,40
55,60,67
55,74,85
219,54,61
219,81,88
219,95,106
2210,32,39
2210,59,66
2210,73,84
65,54,61
65,81,88
65,95,106
540,54,61
540,81,88
540,95,106
237,54,61
237,81,88
237,95,106
521,54,61
521,81,88
521,95,106
556,32,39
556,59,66
556,73,84
972,54,61
972,81,88
972,95,106
145,54,61
145,81,88
145,95,106
423,54,61
423,81,88
423,95,106
551,54,61
551,81,88
551,95,106
1034,55,62
1034,82,89
1034,96,107
1544,54,61
1544,81,88
1544,95,106
477,54,61
477,81,88
477,95,106
26,54,61
26,81,88
26,95,106
633,54,61
633,81,88
633,95,106
1132,54,61
1132,81,88
1132,95,106
33,54,61
33,81,88
33,95,106
599,54,61
599,81,88
599,95,106
258,54,61
258,81,88
258,95,106
1685,54,61
1685,81,88
1685,95,106
658,54,61
658,81,88
658,95,106
253,54,61
253,81,88
253,95,106
555,54,61
555,81,88
555,95,106
35,54,61
35,81,88
35,95,106
24,54,61
24,81,88
24,95,106
1979,54,61
1979,81,88
1979,95,106
2011,54,61
2011,81,88
2011,95,106
2103,54,61
2103,81,88
2103,95,106
1709,32,39
1709,59,66
1709,73,84
143,54,61
143,81,88
143,95,106
149,54,61
149,81,88
149,95,106
541,54,61
541,81,88
541,95,106
2094,54,61
2094,81,88
2094,95,106
570,54,61
570,81,88
570,95,106
766,54,61
766,81,88
766,95,106
2008,54,61
2008,81,88
2008,95,106
56,54,61
56,81,88
56,95,106
71,54,61
71,81,88
71,95,106
312,54,61
312,81,88
312,95,106
1673,33,40
1673,60,67
1673,74,85
431,54,61
431,81,88
431,95,106
227,54,61
227,81,88
227,95,106
1708,54,61
1708,81,88
1708,95,106
440,54,61
440,81,88
440,95,106
3265,54,61
3265,81,88
3265,95,106
682,54,61
682,81,88
682,95,106
694,54,61
694,81,88
694,95,106
209,54,61
209,81,88
209,95,106
2005,54,61
2005,81,88
2005,95,106
69,54,61
69,81,88
69,95,106
220,33,40
220,60,67
220,74,85
978,54,61
978,81,88
978,95,106
