seq_index,start_position,end_position
1952,38,45
1952,81,88
1952,95,106
1661,38,45
1661,81,88
1661,95,106
76,17,24
76,60,67
76,74,85
58,38,45
58,81,88
58,95,106
365,38,45
365,81,88
365,95,106
3569,38,45
3569,81,88
3569,95,106
151,38,45
151,81,88
151,95,106
1921,38,45
1921,81,88
1921,95,106
586,38,45
586,81,88
586,95,106
17,38,45
17,81,88
17,95,106
303,38,45
303,81,88
303,95,106
211,38,45
211,81,88
211,95,106
1907,38,45
1907,81,88
1907,95,106
1864,38,45
1864,81,88
1864,95,106
178,38,45
178,81,88
178,95,106
2066,38,45
2066,81,88
2066,95,106
1882,37,44
1882,80,87
1882,94,105
2086,38,45
2086,81,88
2086,95,106
607,38,45
607,81,88
607,95,106
2298,38,45
2298,81,88
2298,95,106
407,38,45
407,81,88
407,95,106
595,38,45
595,81,88
595,95,106
320,38,45
320,81,88
320,95,106
316,38,45
316,81,88
316,95,106
588,38,45
588,81,88
588,95,106
974,38,45
974,81,88
974,95,106
219,38,45
219,81,88
219,95,106
2210,16,23
2210,59,66
2210,73,84
237,38,45
237,81,88
237,95,106
1874,38,45
1874,81,88
1874,95,106
521,38,45
521,81,88
521,95,106
1780,38,45
1780,81,88
1780,95,106
905,38,45
905,81,88
905,95,106
145,38,45
145,81,88
145,95,106
1861,38,45
1861,81,88
1861,95,106
423,38,45
423,81,88
423,95,106
551,38,45
551,81,88
551,95,106
1544,38,45
1544,81,88
1544,95,106
1950,38,45
1950,81,88
1950,95,106
26,38,45
26,81,88
26,95,106
674,38,45
674,81,88
674,95,106
1109,38,45
1109,81,88
1109,95,106
633,38,45
633,81,88
633,95,106
1132,38,45
1132,81,88
1132,95,106
599,38,45
599,81,88
599,95,106
1313,17,24
1313,60,67
1313,74,85
22,38,45
22,81,88
22,95,106
3372,16,23
3372,59,66
3372,73,84
1884,38,45
1884,81,88
1884,95,106
253,38,45
253,81,88
253,95,106
589,38,45
589,81,88
589,95,106
35,38,45
35,81,88
35,95,106
24,38,45
24,81,88
24,95,106
158,38,45
158,81,88
158,95,106
2011,38,45
2011,81,88
2011,95,106
1828,38,45
1828,81,88
1828,95,106
519,16,23
519,59,66
519,73,84
2433,17,24
2433,60,67
2433,74,85
143,38,45
143,81,88
143,95,106
1794,38,45
1794,81,88
1794,95,106
829,38,45
829,81,88
829,95,106
149,38,45
149,81,88
149,95,106
1820,38,45
1820,81,88
1820,95,106
802,38,45
802,81,88
802,95,106
541,38,45
541,81,88
541,95,106
624,38,45
624,81,88
624,95,106
766,38,45
766,81,88
766,95,106
1673,17,24
1673,60,67
1673,74,85
362,38,45
362,81,88
362,95,106
488,37,44
488,80,87
488,94,105
440,38,45
440,81,88
440,95,106
322,38,45
322,81,88
322,95,106
98,38,45
98,81,88
98,95,106
3004,38,45
3004,81,88
3004,95,106
509,38,45
509,81,88
509,95,106
1808,38,45
1808,81,88
1808,95,106
209,38,45
209,81,88
209,95,106
865,38,45
865,81,88
865,95,106
139,38,45
139,81,88
139,95,106
451,38,45
451,81,88
451,95,106
69,38,45
69,81,88
69,95,106
349,38,45
349,81,88
349,95,106
220,17,24
220,60,67
220,74,85
978,38,45
978,81,88
978,95,106
