seq_index,start_position,end_position
524,54,61
524,70,77
524,89,100
801,54,61
801,70,77
801,89,100
532,54,61
532,70,77
532,89,100
573,54,61
573,70,77
573,89,100
57,54,61
57,70,77
57,89,100
590,54,61
590,70,77
590,89,100
1594,29,36
1594,45,52
1594,64,75
769,54,61
769,70,77
769,89,100
1886,54,61
1886,70,77
1886,89,100
549,54,61
549,70,77
549,89,100
1595,59,66
1595,75,82
1595,94,105
784,54,61
784,70,77
784,89,100
10,54,61
10,70,77
10,89,100
31,54,61
31,70,77
31,89,100
750,54,61
750,70,77
750,89,100
544,54,61
544,70,77
544,89,100
64,55,62
64,71,78
64,90,101
