seq_index,start_position,end_position
1817,4,11
1817,77,88
1817,8,15
1817,81,92
1200,21,28
1200,94,105
649,21,28
649,94,105
178,22,29
178,95,106
743,21,28
743,94,105
697,17,24
697,90,101
974,21,28
974,94,105
2858,3,10
2858,76,87
135,17,24
135,90,101
769,17,24
769,90,101
1289,2,9
1289,75,86
2228,17,24
2228,90,101
512,2,9
512,75,86
674,22,29
674,95,106
970,22,29
970,95,106
2909,23,30
2909,96,107
1859,26,33
1859,99,110
1360,16,23
1360,89,100
2559,15,22
2559,88,99
245,22,29
245,95,106
500,11,18
500,84,95
2120,13,20
2120,86,97
779,16,23
779,89,100
125,11,18
125,84,95
544,16,23
544,89,100
69,21,28
69,94,105
610,17,24
610,90,101
