seq_index,start_position,end_position
1609,58,65
1609,87,98
598,58,65
598,87,98
3191,10,17
3191,39,50
3191,62,69
3191,91,102
483,59,66
483,88,99
339,58,65
339,87,98
1144,33,40
1144,62,73
2414,58,65
2414,87,98
902,33,40
902,62,73
902,41,48
902,70,81
2775,11,18
2775,40,51
55,45,52
55,74,85
2556,71,78
2556,100,111
2987,58,65
2987,87,98
3398,59,66
3398,88,99
2637,68,75
2637,97,108
487,59,66
487,88,99
1495,59,66
1495,88,99
3441,58,65
3441,87,98
1929,58,65
1929,87,98
3186,58,65
3186,87,98
970,68,75
970,97,108
3623,63,70
3623,92,103
3538,3,10
3538,32,43
1586,59,66
1586,88,99
787,66,73
787,95,106
3023,58,65
3023,87,98
3206,58,65
3206,87,98
1430,66,73
1430,95,106
2559,57,64
2559,86,97
1923,57,64
1923,86,97
1656,58,65
1656,87,98
2746,64,71
2746,93,104
3154,61,68
3154,90,101
1497,58,65
1497,87,98
680,58,65
680,87,98
2197,15,22
2197,44,55
1862,58,65
1862,87,98
3527,8,15
3527,37,48
1640,44,51
1640,73,84
56,66,73
56,95,106
2876,44,51
2876,73,84
125,58,65
125,87,98
1516,58,65
1516,87,98
2035,43,50
2035,72,83
