seq_index,start_position,end_position
3472,40,47
3472,79,88
241,12,19
241,51,60
691,12,19
691,51,60
691,49,56
691,88,97
1101,48,55
1101,87,96
2240,12,19
2240,51,60
1999,12,19
1999,51,60
2681,12,19
2681,51,60
3258,12,19
3258,51,60
2934,12,19
2934,51,60
3254,12,19
3254,51,60
373,12,19
373,51,60
3268,4,11
3268,43,52
1543,12,19
1543,51,60
135,12,19
135,51,60
1172,12,19
1172,51,60
492,12,19
492,51,60
2207,12,19
2207,51,60
851,12,19
851,51,60
1484,12,19
1484,51,60
1211,12,19
1211,51,60
3151,48,55
3151,87,96
1859,12,19
1859,51,60
1512,2,9
1512,41,50
263,12,19
263,51,60
1593,1,8
1593,40,49
1141,12,19
1141,51,60
136,12,19
136,51,60
1459,12,19
1459,51,60
1598,12,19
1598,51,60
1933,21,28
1933,60,69
3154,12,19
3154,51,60
2120,5,12
2120,44,53
958,33,40
958,72,81
958,42,49
958,81,90
1103,48,55
1103,87,96
1463,41,48
1463,80,89
1463,42,49
1463,81,90
2879,5,12
2879,44,53
2254,63,70
2254,102,111
572,47,54
572,86,95
2796,12,19
2796,51,60
1840,47,54
1840,86,95
2698,12,19
2698,51,60
1712,38,45
1712,77,86
544,12,19
544,51,60
3073,29,36
3073,68,77
255,12,19
255,51,60
2351,48,55
2351,87,96
