seq_index,start_position,end_position
2585,28,35
2585,77,86
1668,2,9
1668,51,60
115,2,9
115,51,60
3217,25,32
3217,74,83
2953,17,24
2953,66,75
3157,47,54
3157,96,105
153,47,54
153,96,105
3627,31,38
3627,80,89
2950,49,56
2950,98,107
3525,2,9
3525,51,60
211,2,9
211,51,60
283,2,9
283,51,60
1343,2,9
1343,51,60
1731,49,56
1731,98,107
2918,2,9
2918,51,60
1791,2,9
1791,51,60
735,47,54
735,96,105
2812,30,37
2812,79,88
1383,2,9
1383,51,60
3266,2,9
3266,51,60
1122,23,30
1122,72,81
478,2,9
478,51,60
753,2,9
753,51,60
2582,49,56
2582,98,107
135,2,9
135,51,60
1191,2,9
1191,51,60
3498,2,9
3498,51,60
1320,23,30
1320,72,81
2496,29,36
2496,78,87
1211,2,9
1211,51,60
970,2,9
970,51,60
1889,47,54
1889,96,105
1512,2,9
1512,51,60
2941,2,9
2941,51,60
338,48,55
338,97,106
335,47,54
335,96,105
1890,2,9
1890,51,60
1725,2,9
1725,51,60
2776,2,9
2776,51,60
958,32,39
958,81,90
3071,2,9
3071,51,60
2806,2,9
2806,51,60
847,47,54
847,96,105
721,47,54
721,96,105
2046,24,31
2046,73,82
819,2,9
819,51,60
3012,2,9
3012,51,60
1802,2,9
1802,51,60
510,47,54
510,96,105
1866,2,9
1866,51,60
2137,2,9
2137,51,60
2524,19,26
2524,68,77
1418,2,9
1418,51,60
3471,2,9
3471,51,60
2523,2,9
2523,51,60
2589,29,36
2589,78,87
1178,2,9
1178,51,60
2626,47,54
2626,96,105
2186,41,48
2186,90,99
3522,2,9
3522,51,60
906,2,9
906,51,60
1788,33,40
1788,82,91
1367,47,54
1367,96,105
