seq_index,start_position,end_position
830,6,13
830,63,72
884,7,14
884,64,73
1258,15,22
1258,72,81
3032,30,37
3032,87,96
1343,42,49
1343,99,108
573,16,23
573,73,82
596,16,23
596,73,82
709,16,23
709,73,82
2357,22,29
2357,79,88
1255,17,24
1255,74,83
2045,28,35
2045,85,94
180,5,12
180,62,71
1899,22,29
1899,79,88
1320,23,30
1320,80,89
1917,37,44
1917,94,103
1996,17,24
1996,74,83
1586,14,21
1586,71,80
1982,34,41
1982,91,100
1141,12,19
1141,69,78
1256,39,46
1256,96,105
1363,23,30
1363,80,89
296,7,14
296,64,73
3071,14,21
3071,71,80
3527,18,25
3527,75,84
3467,35,42
3467,92,101
2137,6,13
2137,63,72
2004,20,27
2004,77,86
2938,15,22
2938,72,81
1710,28,35
1710,85,94
